age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
54,9,1,7,0,0,0,1,1868,2,10,1,2,-1.1,94.76700000000001,-50.8,1.035,4963.6,1
58,11,1,4,0,1,0,1,846,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,1
29,9,0,6,0,1,0,1,158,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
60,10,1,5,0,0,0,1,73,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
27,1,0,6,0,0,0,0,404,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
30,1,1,5,0,1,0,1,383,3,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
42,11,1,2,0,0,0,0,51,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
48,2,1,5,0,0,0,0,87,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
35,9,0,6,0,0,0,1,167,2,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
46,11,1,3,0,1,1,0,440,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
57,3,0,2,0,0,0,0,673,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,10,1,5,0,0,0,0,151,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
28,6,0,5,0,1,1,1,48,4,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
34,10,1,5,0,1,0,0,309,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
42,11,1,2,0,0,0,0,236,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
30,9,0,6,0,1,0,1,288,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
27,4,0,4,0,1,0,1,111,1,999,0,1,-1.7,94.027,-38.3,0.9,4991.6,0
23,8,1,6,0,1,0,1,87,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
43,11,1,2,0,1,0,0,193,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
59,5,1,2,0,1,1,0,318,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
31,7,0,6,0,0,0,1,209,1,999,2,0,-1.7,94.027,-38.3,0.898,4991.6,0
43,7,1,4,0,0,0,0,173,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
52,6,1,5,0,1,0,0,503,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26,2,0,5,0,1,1,0,127,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
24,11,1,4,0,1,1,0,101,6,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
35,11,0,3,0,0,0,1,370,1,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
59,6,1,7,0,0,0,1,1207,4,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,1
28,11,1,3,0,0,0,0,262,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
37,11,0,4,0,0,0,0,211,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
46,9,1,7,0,0,0,1,609,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
26,6,0,6,0,1,0,1,806,3,6,2,2,-1.7,94.215,-40.3,0.861,4991.6,1
40,5,1,6,0,1,0,1,77,6,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
56,11,1,2,0,1,0,1,335,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
40,5,1,6,0,1,0,1,459,1,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
29,9,0,6,0,1,1,0,266,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
28,11,0,4,0,1,0,1,225,1,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
48,6,0,1,0,0,0,0,257,7,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
28,1,0,6,0,1,0,1,434,1,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
33,6,1,7,0,0,0,0,191,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
56,8,1,6,0,1,1,0,82,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
57,3,1,4,0,0,0,1,388,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
24,9,0,5,0,1,0,0,15,1,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
39,7,1,6,0,0,0,0,17,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
40,11,1,1,0,1,1,0,155,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
54,11,0,1,0,1,0,0,339,3,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
25,9,0,6,0,0,0,0,188,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
36,11,1,4,0,0,0,1,951,3,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1
48,9,1,6,0,1,0,1,288,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
32,9,0,6,0,1,0,1,206,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
48,9,1,6,0,1,1,1,154,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
30,6,1,6,0,1,0,0,72,3,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
41,9,0,5,0,0,0,0,293,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
54,3,0,2,0,1,0,1,141,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
29,9,0,6,0,1,0,1,215,1,999,0,1,-1.8,93.369,-34.8,0.639,5008.7,1
28,11,0,5,0,1,0,0,102,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
30,9,1,6,0,0,0,0,178,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
54,9,1,6,0,1,0,0,461,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
33,8,1,4,0,0,0,0,82,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
38,11,1,4,0,0,0,1,204,1,11,1,2,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
46,2,0,3,0,1,0,0,143,8,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
38,9,0,6,0,0,0,0,50,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
38,10,1,5,0,0,0,1,81,1,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,11,1,5,0,1,0,0,233,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
25,9,1,6,0,0,0,0,56,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
29,9,0,6,0,1,0,1,104,10,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
60,6,1,7,0,0,0,0,55,15,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
57,10,1,5,0,1,0,1,126,2,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
36,9,0,6,0,0,0,1,142,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
54,9,1,6,0,0,0,1,9,5,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,7,0,6,0,0,0,0,247,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
41,8,1,6,0,0,0,0,130,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
54,5,1,6,0,1,0,1,336,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
39,11,0,3,0,0,0,1,101,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
55,8,0,6,0,0,0,1,56,1,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
40,9,1,5,0,0,0,0,160,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
43,1,1,6,0,1,0,0,424,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
81,3,1,2,0,0,0,1,617,2,999,0,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
43,6,0,7,0,1,0,1,143,1,999,0,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,0
34,9,1,5,0,1,0,1,238,1,6,2,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1
42,6,1,5,0,1,0,1,188,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
30,10,1,3,0,0,0,1,154,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
24,10,0,4,0,0,1,0,222,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
51,0,1,1,0,1,0,1,10,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
42,11,1,4,0,0,0,1,632,5,10,1,2,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
51,7,1,2,0,0,1,0,91,7,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
38,11,1,5,0,0,0,1,90,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
45,11,1,2,0,1,1,1,187,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
51,9,0,6,0,0,0,0,86,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
44,9,1,6,0,0,0,0,165,6,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
52,6,1,4,0,1,0,1,102,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
49,9,1,6,0,1,0,0,212,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
49,6,1,7,0,1,0,0,57,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
52,0,1,3,0,0,0,0,54,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
32,8,1,6,0,0,0,1,73,4,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
27,10,1,5,0,0,0,1,184,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
44,9,0,5,0,1,0,1,173,8,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
33,9,0,6,0,0,0,1,6,7,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
30,10,1,4,0,0,0,1,70,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32,9,0,6,0,1,0,1,96,1,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
36,11,1,7,0,1,1,0,102,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
49,1,1,5,0,1,0,1,98,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
48,10,0,2,0,1,1,1,106,2,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
48,6,1,7,0,1,0,1,336,8,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,1
42,11,1,2,0,0,0,0,456,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
28,9,1,5,0,1,0,1,293,3,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
52,5,1,6,0,1,1,1,118,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
23,5,0,6,0,1,0,1,314,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
36,11,1,3,0,1,0,0,167,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
43,9,0,6,0,0,0,1,111,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
31,10,0,5,0,1,0,1,236,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
49,1,1,2,0,1,0,1,155,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
36,11,1,4,0,1,0,1,80,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
47,5,0,2,0,0,0,0,241,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
31,6,0,7,0,0,0,1,202,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
46,8,1,7,0,0,0,0,88,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
54,11,1,4,0,1,0,1,439,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
35,9,1,6,0,0,0,1,322,3,999,0,1,-1.8,92.89299999999999,-46.2,1.27,5099.1,0
37,9,0,5,0,0,0,0,51,10,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
44,11,1,4,0,1,0,0,147,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
30,1,1,5,0,0,0,1,417,1,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
33,9,0,5,0,1,0,1,498,5,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
57,10,0,1,0,0,0,1,405,3,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
39,9,0,1,0,0,1,0,219,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
43,1,1,2,0,0,0,1,117,2,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,10,1,5,0,0,0,0,72,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,6,0,6,0,0,0,1,68,2,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
35,9,0,5,0,1,1,0,82,2,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
47,9,1,5,0,0,0,1,99,2,999,0,1,-1.8,92.89299999999999,-46.2,1.27,5099.1,0
37,5,1,6,0,1,0,1,252,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
35,6,0,6,0,0,0,1,712,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
37,7,1,4,0,1,1,1,171,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
36,6,1,5,0,1,0,1,112,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
50,9,1,4,0,0,0,1,84,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
30,9,0,6,0,0,0,1,135,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
33,11,1,4,0,1,0,1,132,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37,9,0,5,0,0,1,1,223,6,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
45,7,0,6,0,0,1,1,133,1,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
30,9,0,6,0,0,0,1,258,2,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
51,5,0,6,0,0,0,1,345,2,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
49,7,0,4,0,0,0,0,58,10,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
31,6,0,6,0,1,0,1,958,5,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
40,9,0,6,0,1,0,1,250,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
41,6,1,7,0,0,1,1,898,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
58,3,1,2,0,1,0,1,185,1,2,1,2,-1.8,93.075,-47.1,1.365,5099.1,0
49,11,1,2,0,1,0,0,282,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
39,6,0,7,0,1,0,0,135,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
48,6,1,3,0,0,1,0,175,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
50,8,1,2,0,0,0,1,235,2,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
54,11,1,1,0,1,0,1,99,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
38,11,1,1,0,0,1,0,181,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
51,11,1,2,0,0,0,1,132,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
36,9,0,6,0,0,0,0,117,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
35,11,1,3,0,1,0,1,372,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
44,9,1,5,0,0,0,1,126,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
43,11,1,2,0,0,1,1,69,1,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
30,6,0,6,0,0,0,1,183,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
41,6,0,2,0,1,0,0,270,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
27,5,0,6,0,1,0,0,134,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
45,11,1,5,0,1,1,1,449,2,5,3,2,-1.1,94.76700000000001,-50.8,1.05,4963.6,1
26,9,0,5,0,1,0,0,160,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
36,6,1,7,0,0,0,0,155,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
24,4,0,5,0,0,0,1,115,1,999,1,0,-2.9,92.469,-33.6,1.0290000000000001,5076.2,0
46,5,1,6,0,1,0,1,205,6,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
61,11,1,3,0,1,1,1,403,1,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,1
50,9,0,4,0,0,0,0,145,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
49,6,1,7,0,1,0,0,82,9,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
55,9,1,2,0,1,0,1,548,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
54,11,1,2,0,1,0,1,109,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
40,11,0,4,0,1,0,1,207,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
58,11,1,2,0,1,1,1,173,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
58,8,1,6,0,0,0,0,175,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
36,9,0,6,0,1,0,1,379,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
30,9,0,6,0,1,0,1,105,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
45,9,0,6,0,1,0,1,544,1,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
40,5,1,6,0,1,0,1,401,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
42,7,1,6,0,0,0,1,84,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
43,11,1,1,0,1,0,1,128,7,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
24,4,0,5,0,0,0,1,86,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
49,5,1,6,0,0,0,1,549,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
55,1,1,2,0,1,0,0,6,1,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,0
49,9,1,5,0,1,0,1,183,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
48,11,1,2,0,0,1,0,291,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
49,9,1,5,0,0,0,1,151,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
40,11,1,5,0,1,0,0,98,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
35,10,1,5,0,0,0,1,301,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
32,9,0,7,0,1,0,0,16,11,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
67,2,0,7,0,1,0,1,655,2,5,5,2,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,1
41,6,1,6,0,1,1,1,170,4,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
73,3,1,6,0,1,0,1,179,1,999,0,1,-1.8,92.84299999999999,-50.0,1.531,5099.1,1
32,5,0,2,0,0,0,0,73,7,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
33,5,1,6,0,1,0,1,113,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
36,6,1,7,0,1,0,0,86,4,999,0,1,-1.8,92.89299999999999,-46.2,1.27,5099.1,0
40,6,1,7,0,1,0,1,180,1,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
25,11,0,4,0,1,1,1,212,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
60,8,1,1,0,0,0,1,130,2,999,0,1,-2.9,92.20100000000001,-31.4,0.883,5076.2,0
45,5,1,6,0,1,0,1,391,1,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,6,1,6,0,0,0,0,91,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
31,9,1,6,0,1,0,1,280,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
48,7,1,6,0,1,0,0,750,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
42,10,1,6,0,1,0,1,257,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
40,5,1,6,0,0,1,1,454,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
30,6,1,6,0,0,0,1,171,1,7,1,2,-1.7,94.055,-39.8,0.748,4991.6,0
41,11,1,2,0,0,0,0,38,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
36,2,1,2,0,0,0,1,23,14,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
41,5,0,3,0,0,0,1,268,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
60,0,1,6,0,0,1,0,112,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
32,10,0,5,0,0,0,1,363,1,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
44,7,0,7,0,1,0,1,775,5,999,1,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
25,10,1,5,0,1,0,1,164,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
30,11,1,4,0,0,0,1,988,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,1
25,9,1,6,0,1,0,0,109,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
31,6,0,6,0,1,0,1,132,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
44,11,1,2,0,0,0,0,471,3,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
29,6,0,6,0,0,0,1,259,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
47,9,1,6,0,0,0,0,42,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
18,4,0,1,0,0,0,1,385,1,3,1,2,-3.4,92.37899999999999,-29.8,0.809,5017.5,1
25,9,1,5,0,0,1,0,125,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
29,6,1,7,0,0,0,0,886,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
53,0,1,1,0,0,0,1,51,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
36,7,1,4,0,0,0,1,406,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
45,11,0,4,0,0,0,0,185,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
31,6,0,6,0,0,0,0,154,1,999,0,1,-0.1,93.79799999999999,-40.4,4.794,5195.8,1
54,9,1,1,0,0,0,0,34,16,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
51,11,1,2,0,1,0,0,334,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
44,8,1,2,0,1,0,1,955,2,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
24,11,0,4,0,1,0,1,545,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
40,9,1,6,0,1,0,1,124,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
39,10,1,2,0,0,0,0,126,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
44,11,1,2,0,0,0,1,659,1,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
44,5,0,6,0,1,0,1,230,1,999,0,1,-1.8,93.075,-47.1,1.479,5099.1,0
52,8,1,4,0,1,0,0,699,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
51,11,1,5,0,1,0,1,809,1,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1
38,5,1,6,0,1,0,1,1276,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1
34,6,1,7,0,0,0,1,83,2,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
23,11,0,5,0,0,0,1,251,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
30,9,0,6,0,0,0,0,25,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
26,11,1,3,0,0,0,0,389,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
24,0,0,6,0,1,1,1,696,1,999,2,0,-2.9,92.963,-40.8,1.262,5076.2,0
34,9,1,3,0,1,1,1,102,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
59,0,1,1,0,0,0,0,701,1,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,1
32,5,0,6,0,0,0,1,342,3,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
27,7,0,6,0,1,1,0,161,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
39,2,1,2,0,1,0,1,223,6,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
29,11,1,7,0,0,0,0,34,8,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
42,6,0,6,0,1,1,1,275,8,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
60,5,1,1,0,0,0,1,230,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
30,6,0,6,0,0,1,1,81,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
38,5,1,6,0,1,0,1,172,3,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
49,11,1,3,0,0,0,1,139,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
30,9,0,6,0,1,0,1,232,2,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
41,11,1,5,0,1,0,1,239,1,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
56,11,1,4,0,0,0,0,143,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
58,11,0,4,0,1,0,1,127,2,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
52,11,0,2,0,1,0,1,291,1,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
32,9,1,7,0,1,0,1,173,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
51,5,1,6,0,1,0,1,131,2,999,4,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,0
31,7,1,6,0,1,0,1,73,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
34,6,1,7,0,1,0,1,36,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
60,3,1,1,0,1,0,1,600,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
36,9,1,6,0,1,0,1,334,3,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
30,10,0,4,0,0,0,0,177,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
51,9,0,6,0,1,1,1,263,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,0
26,11,1,4,0,1,0,1,159,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
39,9,1,6,0,1,0,1,217,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
38,8,1,6,0,0,0,0,477,11,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
